file,energy_0,homogenity_0,entrophy_0,contrast_0,energy_45,homogenity_45,entrophy_45,contrast_45,energy_90,homogenity_90,entrophy_90,contrast_90,energy_135,homogenity_135,entrophy_135,contrast_135
/content/drive/MyDrive/dataset_fix/train/puing/puing.21.jpg,0.0006493835619507032,504.8594980314914,8.270584564959696,503.8594980314983,0.0004902368909455704,972.6683613367304,8.496767832998412,971.6683613367259,0.00048476384794563524,883.6685531496059,8.494968829532507,882.6685531496155,0.00044080093120197445,1001.5726331452702,8.554052472779233,1000.5726331452618
/content/drive/MyDrive/dataset_fix/train/puing/puing.22.jpg,0.0004231648477945096,780.0081200787357,8.613832309673827,779.0081200787441,0.0003899657498614723,1157.7093434186877,8.734657496841258,1156.7093434186877,0.0005354889860170284,665.3596210629873,8.465408904913307,664.3596210629926,0.0004023261813030621,1076.6593093186207,8.686102916708107,1075.6593093186166
/content/drive/MyDrive/dataset_fix/train/puing/puing.23.jpg,0.0008144119681793959,772.0054133858198,8.205347238247892,771.0054133858289,0.0007785707182797261,980.7247194494375,8.27206390212131,979.7247194494403,0.0011704207368376583,501.55234990157186,7.958753205228175,500.5523499015758,0.0007719936079713086,947.0367660735362,8.250448358591665,946.0367660735366
/content/drive/MyDrive/dataset_fix/train/puing/puing.24.jpg,0.0005919528440620503,872.249200295273,8.392732312014305,871.2492002952799,0.0005770578222288527,1057.8631037262112,8.427542075474072,1056.8631037262023,0.0007568450195496314,540.1711983267708,8.19081752781189,539.1711983267758,0.0005507013308030053,854.9191518383093,8.442751215902229,853.9191518383033
/content/drive/MyDrive/dataset_fix/train/puing/puing.25.jpg,0.0007959754078687736,742.6205093503906,8.189196270617067,741.6205093503991,0.0007652492829940421,947.0551181102414,8.247198962091623,946.0551181102412,0.001179693887708181,491.97244094488,7.93126935267492,490.9724409448834,0.0007653319293246243,924.4681009362047,8.249752483836593,923.4681009362031
/content/drive/MyDrive/dataset_fix/train/puing/puing.26.jpg,0.0010728133028532543,685.0134719488162,8.075813157372862,684.0134719488211,0.0010295157300587914,908.106392212783,8.136469011141772,907.1063922127862,0.0016247029564372421,467.02109990157254,7.788037756685685,466.0210999015761,0.0010391276905065945,874.9850579701184,8.129515745928252,873.9850579701192
/content/drive/MyDrive/dataset_fix/train/puing/puing.27.jpg,0.0008347065644326334,664.2255782480213,8.519767622334067,663.225578248031,0.0006569825899277167,997.730361460725,8.652303699363644,996.7303614607226,0.000757948110134474,618.5086737204631,8.46086171132434,617.508673720468,0.0006559158756608669,982.1855663711306,8.637755341457545,981.1855663711306
/content/drive/MyDrive/dataset_fix/train/puing/puing.28.jpg,0.0009751812716517042,723.9058809055063,8.130829273560915,722.9058809055131,0.0009409342397331884,936.97668795338,8.192000409062793,935.9766879533718,0.001452571630729296,499.7092150590551,7.871767106741918,498.70921505905926,0.0009435270281043275,913.9900179800376,8.186597866034203,912.9900179800342
/content/drive/MyDrive/dataset_fix/train/puing/puing.29.jpg,0.0009774593523797605,157.45029527558944,7.80401041366626,156.45029527558938,0.000826005868020155,244.55669911339626,7.932842752456828,243.55669911339737,0.0008622573397491853,227.80647145669099,7.901688755150392,226.80647145669187,0.0008282892131535283,265.0954181908345,7.958053508006949,264.09541819083483
/content/drive/MyDrive/dataset_fix/train/puing/puing.3.jpg,0.0006772332880604735,496.53734005905187,8.091818403062364,495.5373400590565,0.0006060859043411512,626.8024056048125,8.203666098419518,625.8024056048107,0.000970638354851073,280.74132627952713,7.804565000566651,279.7413262795282,0.0006174315157235468,626.8031496062979,8.222099313243183,625.8031496062999
/content/drive/MyDrive/dataset_fix/train/puing/puing.30.jpg,0.0004586889056590336,519.4162770669224,8.36159467646068,518.4162770669278,0.0003487021668072056,1093.2188604377207,8.612648396746323,1092.2188604377127,0.0003740952916475861,971.1907603346426,8.553170651447125,970.1907603346513,0.0003524962099833443,1057.9448198896412,8.601582143285755,1056.9448198896407
/content/drive/MyDrive/dataset_fix/train/puing/puing.31.jpg,0.0008560777619601858,673.2153666338552,8.493560367911032,672.2153666338633,0.000678026652103854,981.9107198214473,8.617899569559773,980.9107198214405,0.0007713138595222239,609.9774237204699,8.403244630153374,608.9774237204746,0.0006617049628171552,965.970301940612,8.590665183572128,964.9703019406081
/content/drive/MyDrive/dataset_fix/train/puing/puing.32.jpg,0.0020649193520067373,371.2926304133852,7.575546982586503,370.2926304133881,0.0012185125120451605,804.5129890259814,7.991233889980115,803.5129890259802,0.0012318740457794325,691.414247047241,7.951204191349906,690.4142470472476,0.0012337617210419368,814.3343046686131,7.994430941280836,813.3343046686091
/content/drive/MyDrive/dataset_fix/train/puing/puing.33.jpg,0.00045889892805173134,644.8506397637767,8.462492209987765,643.8506397637842,0.0004216212164830545,1053.6456072912101,8.579007298932002,1052.6456072912113,0.0004927768644599634,712.0761564960541,8.443313659492887,711.076156496062,0.00041991447365608854,987.3124806249638,8.58830324955943,986.312480624964
/content/drive/MyDrive/dataset_fix/train/puing/puing.34.jpg,0.0003406241553693781,726.6029773622032,8.5636470162688,725.6029773622096,0.0002889161956636683,1226.824601649211,8.732487917227054,1225.8246016492005,0.0003393507763577772,928.0122416338506,8.59628539973633,927.0122416338619,0.00029119954079704036,1350.4260648521351,8.733575300242292,1349.4260648521274
/content/drive/MyDrive/dataset_fix/train/puing/puing.35.jpg,0.0004689213479989158,630.2693159448784,8.453008289819568,629.269315944885,0.0004252019168058376,1053.8625457250955,8.578878233328645,1052.8625457250857,0.0004890759293237049,738.6728592519634,8.45178760390544,737.6728592519718,0.00041870360881263424,1029.9990079980169,8.591574079250375,1028.999007998014
/content/drive/MyDrive/dataset_fix/train/puing/puing.36.jpg,0.0005442020771736768,608.7904773622015,8.255603332553584,607.7904773622074,0.00045929064516064534,1117.4904209808435,8.462642180935228,1116.4904209808396,0.0005605592265872123,810.5780019684994,8.281199994160044,809.5780019685067,0.00047310411441445313,1154.50034100069,8.431088669645156,1153.5003410006798
/content/drive/MyDrive/dataset_fix/train/puing/puing.37.jpg,0.0004936661484650882,720.9490649606283,8.355950487779818,719.9490649606361,0.0004501726406887403,1213.2883625767283,8.50126257033429,1212.288362576726,0.0005242121079945362,857.8072096456642,8.340478605471214,856.8072096456709,0.0004562942351750892,1277.776241552492,8.497343027906672,1276.7762415524799
/content/drive/MyDrive/dataset_fix/train/puing/puing.38.jpg,0.0004358986379105322,677.120017224408,8.40892784275699,676.1200172244145,0.0003752450929788487,1185.1950523901164,8.601065610636114,1184.1950523900996,0.0004535651161145818,865.7781126968463,8.440266076814094,864.778112696853,0.0003781838427338339,1258.9815239630548,8.593697947456713,1257.9815239630443
/content/drive/MyDrive/dataset_fix/train/puing/puing.39.jpg,0.00032864341851727844,751.2714689960609,8.600726990824432,750.2714689960678,0.00029111497245874095,1055.8474796949642,8.723512525657723,1054.8474796949647,0.00034610555060951315,696.6043922244038,8.55650087028943,695.604392224412,0.00029902787811031823,1060.7236034472123,8.698886987970578,1059.7236034472087
/content/drive/MyDrive/dataset_fix/train/puing/puing.4.jpg,0.0006004918626048424,563.864111712598,8.260161477197547,562.8641117126028,0.0005670210980820941,785.3868807737596,8.366715980249191,784.3868807737549,0.0009054576214621588,420.628813976375,8.014244737518295,419.6288139763799,0.0005809691078740827,735.5863971727963,8.323792664153656,734.5863971727921
/content/drive/MyDrive/dataset_fix/train/puing/puing.40.jpg,0.0004080394513327885,643.3541461614133,8.538222237111977,642.3541461614207,0.000313821571285087,1103.0230020460108,8.746541665535238,1102.0230020459999,0.0003781632929476554,765.6871924212553,8.570320853379478,764.6871924212625,0.00032448102592284243,1154.8516957033921,8.710253189075834,1153.851695703388
/content/drive/MyDrive/dataset_fix/train/puing/puing.41.jpg,0.0004910834406629487,858.8950541338569,8.358901239185618,857.8950541338663,0.00046226206904631,1045.6196292392542,8.426197653833917,1044.6196292392574,0.0005509227937402115,619.2992741141677,8.24178408861868,618.2992741141732,0.00045063584454145983,1172.3933907867877,8.447428946630174,1171.3933907867802
/content/drive/MyDrive/dataset_fix/train/puing/puing.42.jpg,0.0004278742688344457,927.9104330708665,8.486891626889134,926.9104330708781,0.00039859172036516504,1112.7727695455396,8.54642685797254,1111.772769545533,0.0004779106848252476,699.5044906495971,8.38165430040802,698.5044906496033,0.0004014901079587019,1246.6794593589177,8.55647992907708,1245.679459358915
/content/drive/MyDrive/dataset_fix/train/puing/puing.43.jpg,0.0005088010053949582,501.22274852362125,8.319455102421978,500.22274852362546,0.00038367501869844025,1067.3888647777292,8.57875309490265,1066.388864777733,0.00040079651692503633,907.0711737204664,8.524981747664421,906.071173720476,0.00037446860187285644,1040.9830739661475,8.593893119017727,1039.9830739661447
